Location,Sequence Number,SSID,MAC Address,RSSI value
CEP104,1,Attendance,70:47:77:68:BE:63,-85
CEP104,1,DAIICT_STAFF,70:47:77:68:BE:60,-86
CEP104,1,ESP_945422,36:94:54:94:54:22,-88
CEP104,1,ESP_8A3238,36:94:54:8A:32:38,-90
CEP104,1,Attendance,C8:A6:08:45:29:D3,-90
CEP104,2,Attendance,34:15:93:5C:E7:93,-65
CEP104,2,DAIICT_STAFF,34:15:93:5C:E7:90,-66
CEP104,2,DAIICT_Student,34:15:93:5C:E7:91,-66
CEP104,2,DA_Public,34:15:93:5C:E7:92,-66
CEP104,2,DAIICT_STAFF,B0:7C:51:51:CB:80,-79
CEP104,2,DAIICT_Student,B0:7C:51:51:CB:81,-79
CEP104,2,DA_Public,B0:7C:51:51:CB:82,-80
CEP104,2,Attendance,B0:7C:51:51:CB:83,-80
CEP104,2,DAIICT_STAFF,70:47:77:68:BE:60,-84
CEP104,2,DAIICT_Student,70:47:77:68:BE:61,-84
CEP104,2,DA_Public,70:47:77:68:BE:62,-84
CEP104,2,Attendance,70:47:77:68:BE:63,-84
CEP104,2,12345,22:0B:74:B7:68:EA,-90
CEP104,2,DAIICT_STAFF,B0:7C:51:51:D6:20,-90
CEP104,2,ESP_6A8C22,52:02:91:6A:8C:22,-90
CEP104,3,Attendance,34:15:93:5C:E7:93,-63
CEP104,3,DAIICT_STAFF,34:15:93:5C:E7:90,-64
CEP104,3,DAIICT_Student,34:15:93:5C:E7:91,-64
CEP104,3,DA_Public,34:15:93:5C:E7:92,-64
CEP104,3,DAIICT_STAFF,B0:7C:51:51:CB:80,-82
CEP104,3,DAIICT_Student,B0:7C:51:51:CB:81,-82
CEP104,3,DA_Public,B0:7C:51:51:CB:82,-82
CEP104,3,ESP_8A3238,36:94:54:8A:32:38,-83
CEP104,3,Attendance,B0:7C:51:51:CB:83,-83
CEP104,3,ESP_945422,36:94:54:94:54:22,-86
CEP104,3,ESP_6A8C22,52:02:91:6A:8C:22,-86
CEP104,3,DAIICT_STAFF,70:47:77:68:BE:60,-87
CEP104,3,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-88
CEP104,3,ESP_9453FB,36:94:54:94:53:FB,-88
CEP104,3,DA_Public,70:47:77:68:BE:62,-88
CEP104,3,ASPIRE 8178,CA:E2:65:D2:84:80,-90
CEP104,3,SRL_24*7*365,50:3D:D1:40:FE:6F,-90
CEP104,4,Attendance,34:15:93:5C:E7:93,-51
CEP104,4,DAIICT_STAFF,34:15:93:5C:E7:90,-52
CEP104,4,DA_Public,34:15:93:5C:E7:92,-52
CEP104,4,DAIICT_Student,34:15:93:5C:E7:91,-54
CEP104,4,ESP_9453FB,36:94:54:94:53:FB,-85
CEP104,4,ESP_945422,36:94:54:94:54:22,-85
CEP104,4,Attendance,70:47:77:68:BE:63,-86
CEP104,4,ESP_6A8C22,52:02:91:6A:8C:22,-88
CEP104,5,Attendance,34:15:93:5C:E7:93,-62
CEP104,5,DAIICT_STAFF,34:15:93:5C:E7:90,-63
CEP104,5,DAIICT_Student,34:15:93:5C:E7:91,-63
CEP104,5,DA_Public,34:15:93:5C:E7:92,-63
CEP104,5,ESP_8A3238,36:94:54:8A:32:38,-80
CEP104,5,ESP_9453FB,36:94:54:94:53:FB,-87
CEP104,5,Attendance,B0:7C:51:51:CB:83,-87
CEP104,5,ASPIRE 8178,CA:E2:65:D2:84:80,-90
CEP104,5,ESP_6A8C22,52:02:91:6A:8C:22,-90
CEP104,6,Attendance,34:15:93:5C:E7:93,-57
CEP104,6,DAIICT_STAFF,34:15:93:5C:E7:90,-58
CEP104,6,DAIICT_Student,34:15:93:5C:E7:91,-58
CEP104,6,DA_Public,34:15:93:5C:E7:92,-58
CEP104,6,ESP_8A3238,36:94:54:8A:32:38,-82
CEP104,6,ESP_9453FB,36:94:54:94:53:FB,-85
CEP104,6,DA_Public,B0:7C:51:51:D6:22,-88
CEP104,6,Attendance,B0:7C:51:51:D6:23,-88
CEP104,6,Attendance,C8:A6:08:45:29:D3,-88
CEP104,6,DAIICT_STAFF,C8:A6:08:45:29:D0,-88
CEP104,6,DAIICT_STAFF,B0:7C:51:51:D6:20,-89
CEP104,6,DA_Public,C8:A6:08:45:29:D2,-90
CEP104,7,Attendance,34:15:93:5C:E7:93,-60
CEP104,7,DA_Public,34:15:93:5C:E7:92,-61
CEP104,7,DAIICT_STAFF,34:15:93:5C:E7:90,-62
CEP104,7,DAIICT_Student,34:15:93:5C:E7:91,-62
CEP104,7,ASPIRE 8178,CA:E2:65:D2:84:80,-78
CEP104,7,Attendance,C8:A6:08:45:29:D3,-85
CEP104,7,DAIICT_STAFF,70:47:77:68:BE:60,-87
CEP104,7,Attendance,70:47:77:68:BE:63,-87
CEP104,7,DAIICT_Student,B0:7C:51:51:D6:21,-87
CEP104,7,DAIICT_STAFF,C8:A6:08:45:29:D0,-87
CEP104,7,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-88
CEP104,7,DA_Public,70:47:77:68:BE:62,-88
CEP104,7,DAIICT_STAFF,B0:7C:51:51:D6:20,-88
CEP104,7,DA_Public,B0:7C:51:51:D6:22,-88
CEP104,7,DAIICT_Student,C8:A6:08:45:29:D1,-88
CEP104,7,Attendance,B0:7C:51:51:D6:23,-89
CEP104,7,DA_Public,C8:A6:08:45:29:D2,-89
CEP104,7,ESP_8A3238,36:94:54:8A:32:38,-90
CEP104,7,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-90
CEP104,8,Attendance,34:15:93:5C:E7:93,-59
CEP104,8,DAIICT_STAFF,34:15:93:5C:E7:90,-60
CEP104,8,DA_Public,34:15:93:5C:E7:92,-60
CEP104,8,DAIICT_Student,34:15:93:5C:E7:91,-60
CEP104,8,DAIICT_Student,70:47:77:68:BE:61,-87
CEP104,8,DAIICT_STAFF,70:47:77:68:BE:60,-88
CEP104,8,DA_Public,70:47:77:68:BE:62,-88
CEP104,8,ASPIRE 8178,CA:E2:65:D2:84:80,-89
CEP104,8,Attendance,70:47:77:68:BE:63,-89
CEP104,9,DAIICT_STAFF,34:15:93:5C:E7:90,-51
CEP104,9,DAIICT_Student,34:15:93:5C:E7:91,-51
CEP104,9,DA_Public,34:15:93:5C:E7:92,-51
CEP104,9,Attendance,34:15:93:5C:E7:93,-51
CEP104,9,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-86
CEP104,9,DAIICT_STAFF,C8:A6:08:45:29:D0,-86
CEP104,9,Attendance,C8:A6:08:45:29:D3,-87
CEP104,9,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-88
CEP104,9,SRL_24*7*365,50:3D:D1:40:FE:6F,-88
CEP104,9,DA_Public,C8:A6:08:45:29:D2,-88
CEP104,9,DAIICT_Student,C8:A6:08:45:29:D1,-88
CEP104,9,OPPO F27 Pro+ 5G,DE:FF:70:5F:EB:AA,-89
CEP104,9,DAIICT_STAFF,B0:7C:51:51:D6:20,-89
CEP104,9,Attendance,B0:7C:51:51:D6:23,-89
CEP104,9,DAIICT_Student,B0:7C:51:51:D6:21,-89
CEP104,10,Attendance,34:15:93:5C:E7:93,-66
CEP104,10,DAIICT_STAFF,34:15:93:5C:E7:90,-67
CEP104,10,DAIICT_Student,34:15:93:5C:E7:91,-67
CEP104,10,DA_Public,34:15:93:5C:E7:92,-67
CEP104,10,DA_Public,70:47:77:68:BE:62,-86
CEP104,10,Attendance,70:47:77:68:BE:63,-87
CEP104,10,DAIICT_STAFF,70:47:77:68:BE:60,-88
CEP104,10,ASPIRE 8178,CA:E2:65:D2:84:80,-89
CEP104,11,Attendance,34:15:93:5C:E7:93,-39
CEP104,11,DAIICT_Student,34:15:93:5C:E7:91,-40
CEP104,11,DA_Public,34:15:93:5C:E7:92,-40
CEP104,11,DAIICT_STAFF,34:15:93:5C:E7:90,-40
CEP104,11,DAIICT_STAFF,B0:7C:51:51:D6:20,-73
CEP104,11,DAIICT_Student,B0:7C:51:51:D6:21,-73
CEP104,11,Attendance,B0:7C:51:51:D6:23,-73
CEP104,11,DA_Public,B0:7C:51:51:D6:22,-74
CEP104,11,DAIICT_Student,70:47:77:68:BE:61,-85
CEP104,11,Attendance,70:47:77:68:BE:63,-85
CEP104,11,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-86
CEP104,11,DA_Public,70:47:77:68:BE:62,-87
CEP104,11,DAIICT_STAFF,70:47:77:68:BE:60,-88
CEP104,11,ESP_6A8C22,52:02:91:6A:8C:22,-90
CEP104,11,ESP_8A3238,36:94:54:8A:32:38,-90
CEP104,12,Attendance,34:15:93:5C:E7:93,-58
CEP104,12,DAIICT_STAFF,34:15:93:5C:E7:90,-59
CEP104,12,DAIICT_Student,34:15:93:5C:E7:91,-59
CEP104,12,DA_Public,34:15:93:5C:E7:92,-59
CEP104,12,DAIICT_Student,70:47:77:68:BE:61,-76
CEP104,12,DAIICT_STAFF,70:47:77:68:BE:60,-77
CEP104,12,DA_Public,70:47:77:68:BE:62,-77
CEP104,12,Attendance,70:47:77:68:BE:63,-77
CEP104,12,ESP_8A3238,36:94:54:8A:32:38,-83
CEP104,12,ESP_9453FB,36:94:54:94:53:FB,-88
CEP104,12,Attendance,B0:7C:51:51:D6:23,-89
CEP104,12,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-90
CEP104,12,ESP_6A8C22,52:02:91:6A:8C:22,-90
CEP104,12,ASPIRE 8178,CA:E2:65:D2:84:80,-90
CEP104,12,DA_Public,C8:A6:08:45:29:D2,-90
CEP104,13,Attendance,34:15:93:5C:E7:93,-55
CEP104,13,DA_Public,34:15:93:5C:E7:92,-56
CEP104,13,DAIICT_STAFF,34:15:93:5C:E7:90,-56
CEP104,13,DAIICT_Student,34:15:93:5C:E7:91,-56
CEP104,13,ESP_8A3238,36:94:54:8A:32:38,-81
CEP104,13,ESP_6A8C22,52:02:91:6A:8C:22,-82
CEP104,13,Attendance,70:47:77:68:BE:63,-83
CEP104,13,DAIICT_Student,70:47:77:68:BE:61,-84
CEP104,13,ESP_9453FB,36:94:54:94:53:FB,-89
CEP104,14,DAIICT_STAFF,34:15:93:5C:E7:90,-60
CEP104,14,DAIICT_Student,34:15:93:5C:E7:91,-60
CEP104,14,DA_Public,34:15:93:5C:E7:92,-60
CEP104,14,Attendance,34:15:93:5C:E7:93,-60
CEP104,14,Attendance,70:47:77:68:BE:63,-81
CEP104,14,DAIICT_Student,70:47:77:68:BE:61,-82
CEP104,14,DA_Public,70:47:77:68:BE:62,-82
CEP104,14,DAIICT_STAFF,70:47:77:68:BE:60,-83
